"Booking_ID","number.of.adults","number.of.children","number.of.weekend.nights","number.of.week.nights","type.of.meal","car.parking.space","room.type","lead.time","market.segment.type","repeated","P.C","P.not.C","average.price","special.requests","date.of.reservation","booking.status"
"BID18844","2","0","0","2","Meal Plan 1","0","Room_Type 1","101","Online","0","0","0","90","2","11/18/2018","Canceled"
"BID21594","2","0","1","3","Meal Plan 1","0","Room_Type 1","1","Offline","0","0","0","176","0","9/22/2018","Not_Canceled"
"BID35368","2","0","1","2","Meal Plan 1","0","Room_Type 1","133","Online","0","0","0","99.3","1","4/29/2018","Not_Canceled"
"BID21179","1","0","1","2","Not Selected","0","Room_Type 1","3","Online","0","0","0","79.5","0","12/19/2018","Not_Canceled"
"BID16245","3","0","0","3","Meal Plan 2","0","Room_Type 4","11","Offline","0","0","0","161.8","1","2/24/2018","Not_Canceled"
"BID30370","1","1","0","1","Meal Plan 1","0","Room_Type 1","5","Offline","0","0","0","60","1","42775","Not_Canceled"
"BID12831","2","0","2","3","Meal Plan 2","0","Room_Type 1","66","Online","0","0","0","150.22","0","43262","Canceled"
"BID24120","2","0","0","3","Meal Plan 1","1","Room_Type 2","104","Online","0","0","0","67.9","2","43047","Not_Canceled"
"BID22935","1","0","0","1","Meal Plan 1","0","Room_Type 1","1","Complementary","0","0","0","0","0","9/24/2017","Not_Canceled"
"BID18350","2","0","2","2","Not Selected","0","Room_Type 1","95","Online","0","0","0","109.65","0","5/21/2018","Canceled"
"BID17864","3","0","1","1","Meal Plan 1","0","Room_Type 4","7","Online","0","0","0","182","2","3/26/2018","Not_Canceled"
"BID31157","2","0","0","1","Meal Plan 2","0","Room_Type 1","219","Offline","0","0","0","108","0","42834","Canceled"
"BID00187","2","0","1","3","Meal Plan 1","0","Room_Type 1","189","Offline","0","0","0","72.25","0","43320","Not_Canceled"
"BID13260","2","0","2","2","Meal Plan 1","0","Room_Type 4","22","Online","0","0","0","80.8","0","43436","Canceled"
"BID16455","2","0","0","2","Meal Plan 2","0","Room_Type 1","102","Offline","0","0","0","109","0","10/16/2017","Not_Canceled"
"BID01954","1","0","0","1","Meal Plan 1","0","Room_Type 1","21","Corporate","0","0","0","84","0","43227","Not_Canceled"
"BID14843","2","0","0","2","Meal Plan 2","0","Room_Type 1","102","Offline","0","0","0","101.5","0","10/16/2017","Canceled"
"BID25071","2","0","0","3","Meal Plan 1","0","Room_Type 1","49","Offline","0","0","0","75","1","11/15/2018","Not_Canceled"
"BID10847","2","1","0","1","Meal Plan 1","0","Room_Type 1","5","Online","0","0","0","93","0","2/27/2018","Not_Canceled"
"BID34196","2","0","2","2","Meal Plan 1","0","Room_Type 1","109","Online","0","0","0","82.45","1","43163","Not_Canceled"
"BID29994","2","0","2","2","Not Selected","0","Room_Type 1","91","Online","0","0","0","52.02","0","43104","Not_Canceled"
"BID00552","2","0","0","1","Meal Plan 1","0","Room_Type 1","18","Offline","0","0","0","54","0","43132","Not_Canceled"
"BID00199","2","0","0","4","Meal Plan 1","0","Room_Type 1","127","Offline","0","0","0","61.5","2","3/23/2018","Not_Canceled"
"BID27572","2","0","0","2","Meal Plan 2","0","Room_Type 1","377","Offline","0","0","0","115","1","10/14/2018","Canceled"
"BID34836","3","0","0","1","Meal Plan 1","0","Room_Type 4","13","Online","0","0","0","177","0","43379","Not_Canceled"
"BID25126","1","0","0","1","Meal Plan 1","0","Room_Type 1","4","Complementary","1","0","28","0","4","43227","Not_Canceled"
"BID24230","2","0","1","2","Meal Plan 1","0","Room_Type 4","58","Online","0","0","0","137.4","0","43165","Canceled"
"BID35111","2","0","1","2","Meal Plan 1","0","Room_Type 1","42","Online","0","0","0","71.6","0","43436","Not_Canceled"
"BID23762","1","0","0","3","Meal Plan 1","0","Room_Type 1","166","Offline","0","0","0","110","0","43111","Canceled"
"BID29010","1","0","0","1","Not Selected","0","Room_Type 1","21","Online","0","0","0","123.2","1","43384","Not_Canceled"
"BID05909","2","0","2","2","Meal Plan 1","0","Room_Type 1","174","Online","0","0","0","119.85","1","43140","Canceled"
"BID20483","2","0","1","2","Meal Plan 1","0","Room_Type 1","51","Online","0","0","0","109.8","1","8/29/2018","Canceled"
"BID26734","1","0","0","3","Meal Plan 1","0","Room_Type 1","15","Offline","0","0","0","86","0","2/18/2018","Not_Canceled"
"BID14874","2","0","0","3","Not Selected","0","Room_Type 1","260","Online","0","0","0","113.4","0","9/22/2018","Canceled"
"BID14872","2","0","0","2","Meal Plan 1","0","Room_Type 1","119","Online","0","0","0","76.5","0","42863","Not_Canceled"
"BID20289","2","0","1","3","Meal Plan 1","0","Room_Type 1","192","Online","0","0","0","99.45","0","43198","Canceled"
"BID02572","2","0","1","1","Meal Plan 1","0","Room_Type 1","80","Online","0","0","0","131.4","2","8/27/2018","Not_Canceled"
"BID09896","2","0","0","1","Not Selected","0","Room_Type 1","21","Online","0","0","0","118","1","43290","Not_Canceled"
"BID31845","2","0","0","1","Meal Plan 1","0","Room_Type 1","0","Online","0","0","0","72.8","0","1/14/2018","Not_Canceled"
"BID06832","2","0","0","1","Meal Plan 1","0","Room_Type 1","24","Online","0","0","0","101","1","6/23/2018","Not_Canceled"
"BID03964","2","0","1","2","Meal Plan 1","0","Room_Type 1","418","Online","0","0","0","75","0","9/26/2018","Canceled"
"BID01613","2","0","0","1","Not Selected","0","Room_Type 1","67","Online","0","0","0","89.1","2","10/28/2018","Not_Canceled"
"BID32344","2","0","0","3","Not Selected","0","Room_Type 1","44","Online","0","0","0","99","0","8/30/2018","Canceled"
"BID20584","1","0","2","2","Meal Plan 1","0","Room_Type 1","54","Offline","0","0","0","66.5","0","10/16/2018","Not_Canceled"
"BID25220","0","2","0","2","Meal Plan 1","0","Room_Type 2","12","Online","0","0","0","77.25","1","12/24/2017","Not_Canceled"
"BID09289","2","2","1","2","Meal Plan 1","0","Room_Type 6","36","Online","0","0","0","160.5","0","2/26/2018","Canceled"
"BID34401","2","0","2","4","Meal Plan 1","0","Room_Type 1","76","Online","0","0","0","69.12","0","3/24/2018","Not_Canceled"
"BID25152","2","0","2","2","Not Selected","0","Room_Type 1","158","Online","0","0","0","89.25","0","7/24/2018","Canceled"
"BID08879","2","0","1","2","Meal Plan 1","0","Room_Type 1","224","Offline","0","0","0","65","0","42776","Not_Canceled"
"BID08586","1","0","1","2","Meal Plan 1","0","Room_Type 1","219","Offline","0","0","0","76.67","0","42834","Not_Canceled"
"BID32238","3","0","2","1","Meal Plan 1","0","Room_Type 1","111","Offline","0","0","0","96.9","0","7/24/2018","Canceled"
"BID08509","1","0","2","4","Meal Plan 1","0","Room_Type 1","69","Offline","0","0","0","120","0","43440","Canceled"
"BID19013","2","0","2","1","Meal Plan 1","0","Room_Type 4","61","Offline","0","0","0","90.95","1","43440","Not_Canceled"
"BID07969","1","0","0","1","Meal Plan 1","0","Room_Type 1","1","Corporate","1","0","4","89","1","4/27/2018","Not_Canceled"
"BID10387","2","0","0","1","Meal Plan 2","0","Room_Type 1","170","Offline","0","0","0","96.9","2","43078","Not_Canceled"
"BID23854","2","0","2","2","Meal Plan 1","0","Room_Type 1","47","Online","0","0","0","93.6","2","12/17/2018","Not_Canceled"
"BID07251","2","0","0","2","Not Selected","0","Room_Type 1","11","Online","0","0","0","102.41","1","8/16/2018","Not_Canceled"
"BID10856","2","0","0","1","Not Selected","0","Room_Type 1","184","Online","0","0","0","98.1","0","43444","Canceled"
"BID35771","2","0","0","2","Meal Plan 2","0","Room_Type 1","102","Offline","0","0","0","101.5","0","10/16/2017","Canceled"
"BID28634","2","0","0","3","Not Selected","0","Room_Type 1","126","Online","0","0","0","118.8","0","43321","Canceled"
"BID05138","2","0","1","2","Meal Plan 1","0","Room_Type 1","243","Online","0","0","0","106.2","2","43352","Canceled"
"BID27833","2","0","2","4","Meal Plan 1","0","Room_Type 4","12","Online","0","0","0","118.67","0","12/30/2017","Not_Canceled"
"BID27189","2","0","2","2","Meal Plan 1","0","Room_Type 1","12","Online","0","0","0","86.4","3","43415","Not_Canceled"
"BID22595","2","0","1","2","Not Selected","0","Room_Type 1","207","Online","0","0","0","85.5","1","43228","Not_Canceled"
"BID00221","1","0","0","2","Not Selected","0","Room_Type 1","0","Online","0","0","0","109","1","43318","Not_Canceled"
"BID04629","3","0","2","3","Meal Plan 2","0","Room_Type 1","28","Offline","0","0","0","194.8","0","8/13/2018","Not_Canceled"
"BID20110","2","0","2","2","Meal Plan 1","0","Room_Type 1","134","Offline","0","0","0","65","0","42837","Not_Canceled"
"BID17970","3","0","0","2","Meal Plan 1","0","Room_Type 4","9","Online","0","0","0","157","0","43318","Not_Canceled"
"BID33586","2","0","2","1","Meal Plan 1","0","Room_Type 1","202","Offline","0","0","0","90","0","5/29/2018","Canceled"
"BID00743","2","0","2","4","Meal Plan 1","0","Room_Type 1","23","Offline","0","0","0","68","0","3/17/2018","Not_Canceled"
"BID06957","3","0","0","2","Meal Plan 1","0","Room_Type 1","1","Online","0","0","0","179","1","6/14/2018","Not_Canceled"
"BID09803","2","0","0","3","Meal Plan 1","0","Room_Type 4","35","Online","0","0","0","136.2","2","43349","Not_Canceled"
"BID09525","2","0","2","4","Meal Plan 1","0","Room_Type 4","10","Online","0","0","0","110.08","1","42864","Not_Canceled"
"BID34922","3","0","1","3","Meal Plan 1","0","Room_Type 4","93","Online","0","0","0","143.23","0","6/20/2018","Canceled"
"BID02298","3","0","1","5","Meal Plan 1","1","Room_Type 4","110","Online","0","0","0","148.2","1","43108","Not_Canceled"
"BID10506","1","0","0","5","Not Selected","0","Room_Type 1","22","Online","0","0","0","48.5","1","11/15/2018","Not_Canceled"
"BID01810","2","0","1","2","Not Selected","0","Room_Type 1","16","Online","0","0","0","85.78","2","43143","Not_Canceled"
"BID29872","2","0","1","4","Meal Plan 1","1","Room_Type 1","2","Offline","0","0","0","83.8","0","43375","Not_Canceled"
"BID06708","1","0","0","1","Meal Plan 1","0","Room_Type 1","4","Online","0","0","0","91","2","11/17/2017","Not_Canceled"
"BID35765","1","0","0","1","Not Selected","0","Room_Type 1","2","Online","0","0","0","89","0","43316","Not_Canceled"
"BID10273","1","0","1","1","Meal Plan 1","0","Room_Type 1","32","Offline","0","0","0","85","0","7/18/2018","Not_Canceled"
"BID28652","2","0","0","2","Not Selected","0","Room_Type 1","70","Online","0","0","0","97.2","2","10/18/2018","Not_Canceled"
"BID18413","2","0","0","2","Not Selected","0","Room_Type 1","44","Online","0","0","0","89.1","0","6/22/2018","Canceled"
"BID11464","2","0","1","2","Meal Plan 1","0","Room_Type 1","83","Online","0","0","0","84.9","1","43194","Not_Canceled"
"BID06218","2","0","1","2","Meal Plan 1","0","Room_Type 1","233","Online","0","0","0","90","0","10/14/2018","Canceled"
"BID24680","2","1","2","2","Meal Plan 1","0","Room_Type 1","45","Online","0","0","0","162.79","2","43413","Not_Canceled"
"BID16941","2","0","2","0","Meal Plan 1","0","Room_Type 1","61","Offline","0","0","0","91","0","42835","Not_Canceled"
"BID19827","2","0","2","1","Meal Plan 1","0","Room_Type 1","104","Offline","0","0","0","80.75","0","9/18/2018","Not_Canceled"
"BID35204","1","0","0","1","Meal Plan 1","0","Room_Type 1","2","Online","0","0","0","85","1","6/14/2018","Not_Canceled"
"BID25722","2","0","0","2","Meal Plan 1","0","Room_Type 1","86","Offline","0","0","0","105","0","9/24/2017","Not_Canceled"
"BID03096","2","0","2","3","Not Selected","0","Room_Type 1","223","Online","0","0","0","73.96","0","9/30/2018","Canceled"
"BID20630","2","0","2","5","Meal Plan 1","0","Room_Type 4","238","Online","0","0","0","132.6","1","43200","Canceled"
"BID03681","1","0","0","1","Meal Plan 1","0","Room_Type 1","25","Offline","0","0","0","65","0","12/27/2018","Not_Canceled"
"BID19694","2","0","1","3","Meal Plan 1","0","Room_Type 4","136","Online","0","0","0","107.95","0","5/16/2018","Not_Canceled"
"BID19187","2","0","0","1","Meal Plan 1","0","Room_Type 1","0","Corporate","0","0","0","73","1","11/30/2018","Not_Canceled"
"BID22244","3","0","3","6","Meal Plan 1","0","Room_Type 4","38","Online","0","0","0","159.6","0","8/22/2018","Not_Canceled"
"BID21597","2","0","0","2","Meal Plan 1","1","Room_Type 1","30","Offline","0","0","0","81","0","11/25/2018","Not_Canceled"
"BID26490","2","2","0","1","Meal Plan 1","0","Room_Type 6","173","Online","0","0","0","177.3","2","43319","Canceled"
"BID05864","2","0","2","2","Meal Plan 1","0","Room_Type 1","204","Offline","0","0","0","72.75","0","42988","Not_Canceled"
"BID30300","1","0","0","1","Meal Plan 1","1","Room_Type 1","1","Online","0","0","0","104","2","43134","Not_Canceled"
"BID13733","1","2","2","3","Meal Plan 1","0","Room_Type 4","12","Online","0","0","0","97.1","1","43283","Not_Canceled"
"BID25635","2","0","1","2","Meal Plan 1","0","Room_Type 1","74","Offline","0","0","0","58","0","2/15/2018","Not_Canceled"
"BID05546","2","0","0","2","Meal Plan 1","0","Room_Type 1","27","Offline","0","0","0","108","0","9/30/2017","Not_Canceled"
"BID14169","2","0","2","1","Meal Plan 2","0","Room_Type 1","117","Offline","0","0","0","94.5","0","42743","Canceled"
"BID15888","2","0","2","5","Meal Plan 1","0","Room_Type 4","85","Online","0","0","0","97.02","2","43285","Not_Canceled"
"BID31796","2","0","2","0","Meal Plan 2","0","Room_Type 1","275","Offline","0","0","0","110","0","4/17/2018","Canceled"
"BID25944","2","0","1","0","Meal Plan 1","0","Room_Type 1","13","Offline","0","0","0","85","1","3/20/2018","Not_Canceled"
"BID19571","2","0","2","4","Meal Plan 1","0","Room_Type 1","35","Online","0","0","0","166.58","2","9/26/2017","Not_Canceled"
"BID28197","2","0","0","3","Meal Plan 1","0","Room_Type 1","148","Online","0","0","0","114.3","1","43351","Not_Canceled"
"BID30948","2","0","2","1","Meal Plan 1","0","Room_Type 4","4","Offline","1","0","1","12","2","43171","Not_Canceled"
"BID15362","1","0","1","1","Meal Plan 1","0","Room_Type 1","118","Offline","0","0","0","110","0","43257","Not_Canceled"
"BID13831","2","0","0","3","Meal Plan 1","0","Room_Type 4","62","Online","0","0","0","111.6","1","10/25/2018","Not_Canceled"
"BID06155","1","0","0","1","Meal Plan 2","0","Room_Type 1","55","Online","0","0","0","0","0","43255","Not_Canceled"
"BID26650","2","0","2","1","Meal Plan 2","0","Room_Type 1","110","Offline","0","0","0","94.5","0","7/25/2017","Canceled"
"BID31775","2","0","0","1","Meal Plan 1","0","Room_Type 1","92","Offline","0","0","0","90","0","43415","Not_Canceled"
"BID12505","2","1","1","1","Meal Plan 1","0","Room_Type 1","35","Online","0","0","0","133.2","1","9/26/2018","Canceled"
"BID13913","2","0","0","4","Meal Plan 1","0","Room_Type 4","189","Online","0","0","0","112.2","2","8/16/2018","Canceled"
"BID19183","1","0","0","2","Meal Plan 1","0","Room_Type 1","5","Corporate","0","0","0","80","0","2/24/2018","Not_Canceled"
"BID27437","1","0","0","2","Meal Plan 1","0","Room_Type 1","30","Online","0","0","0","88.4","0","43193","Not_Canceled"
"BID26236","1","0","0","1","Meal Plan 1","0","Room_Type 1","47","Online","0","0","0","99.9","0","43438","Canceled"
"BID04735","2","2","0","1","Meal Plan 1","0","Room_Type 2","4","Online","0","0","0","263.55","0","6/16/2018","Canceled"
"BID15563","1","0","1","0","Meal Plan 1","0","Room_Type 4","20","Online","0","0","0","100.1","1","43262","Not_Canceled"
"BID21352","2","0","1","1","Meal Plan 1","0","Room_Type 1","155","Online","0","0","0","96.3","1","6/27/2018","Not_Canceled"
"BID26099","2","0","2","1","Meal Plan 2","0","Room_Type 1","5","Offline","0","0","0","94.5","0","8/15/2017","Not_Canceled"
"BID05087","2","0","2","1","Meal Plan 2","0","Room_Type 1","5","Offline","0","0","0","94.5","0","8/15/2017","Not_Canceled"
"BID31608","1","1","1","1","Meal Plan 1","0","Room_Type 1","61","Online","0","0","0","121.5","0","7/23/2018","Canceled"
"BID13594","2","0","0","2","Not Selected","0","Room_Type 1","98","Online","0","0","0","79.2","1","43143","Not_Canceled"
"BID03261","1","0","1","5","Meal Plan 1","0","Room_Type 4","15","Online","0","0","0","96.9","2","11/14/2018","Not_Canceled"
"BID11789","1","0","1","1","Meal Plan 1","0","Room_Type 1","60","Offline","0","0","0","60","0","43079","Not_Canceled"
"BID14663","2","0","0","3","Meal Plan 1","0","Room_Type 2","86","Online","0","0","0","97.54","1","7/26/2018","Not_Canceled"
"BID02977","2","0","1","1","Meal Plan 1","0","Room_Type 1","20","Online","0","0","0","109","1","3/19/2018","Not_Canceled"
"BID23323","3","0","2","3","Meal Plan 1","0","Room_Type 4","170","Online","0","0","0","130.05","2","43412","Canceled"
"BID02417","2","0","1","0","Not Selected","0","Room_Type 1","0","Online","0","0","0","88","1","43232","Not_Canceled"
"BID14824","1","0","0","3","Meal Plan 1","0","Room_Type 1","54","Offline","0","0","0","62.67","0","12/31/2017","Not_Canceled"
"BID18980","2","0","2","3","Meal Plan 1","0","Room_Type 4","117","Online","0","0","0","122.94","1","10/29/2018","Not_Canceled"
"BID26002","2","0","0","3","Meal Plan 1","0","Room_Type 1","64","Offline","0","0","0","101.52","0","9/28/2018","Not_Canceled"
"BID08441","2","0","1","2","Meal Plan 1","0","Room_Type 1","418","Offline","0","0","0","75","0","9/26/2018","Canceled"
"BID19822","2","0","2","2","Meal Plan 1","0","Room_Type 1","117","Online","0","0","0","95.2","1","4/29/2018","Not_Canceled"
"BID13236","1","0","0","1","Meal Plan 1","0","Room_Type 1","147","Online","0","0","0","85.5","2","10/27/2018","Canceled"
"BID15980","2","0","2","1","Not Selected","0","Room_Type 1","121","Online","0","0","0","91.5","0","4/30/2018","Not_Canceled"
"BID24183","1","0","2","1","Meal Plan 1","0","Room_Type 1","72","Online","0","0","0","87.3","0","43163","Canceled"
"BID31233","3","0","1","1","Meal Plan 1","0","Room_Type 4","1","Online","0","0","0","167","3","43196","Not_Canceled"
"BID08519","2","0","2","5","Meal Plan 1","0","Room_Type 4","138","Online","0","0","0","117.91","1","5/21/2018","Canceled"
"BID01109","3","0","1","2","Meal Plan 1","0","Room_Type 1","161","Offline","0","0","0","96.9","1","7/15/2018","Not_Canceled"
"BID29669","2","0","0","3","Meal Plan 2","0","Room_Type 1","36","Offline","0","0","0","112","0","10/13/2017","Not_Canceled"
"BID23154","2","0","2","1","Meal Plan 1","0","Room_Type 4","21","Online","0","0","0","112.67","0","2/27/2018","Canceled"
"BID07279","2","0","0","2","Meal Plan 1","0","Room_Type 1","27","Offline","0","0","0","108","0","9/30/2017","Not_Canceled"
"BID12141","2","0","0","1","Meal Plan 1","0","Room_Type 1","221","Offline","0","0","0","80","0","43442","Canceled"
"BID27253","1","0","0","4","Meal Plan 2","1","Room_Type 1","58","Offline","0","0","0","56.6","0","12/23/2017","Not_Canceled"
